SampleID,10_reads,25_reads,50_reads
S012890,0.09644023494857172,0.09644023494857172,-0
S012891,1.356600955991667,1.2850785065786008,1.1668684002882868
S012892,0.10012254856019066,0.09202289971810933,0.09202289971810933
S012893,1.650758232687406,1.3124023045010194,1.1143337633023536
S012894,0.23454886180530635,0.19986240175000616,0.16678596579463387
S013002,1.9400355449313647,1.8238473394444037,1.731771544436744
S013003,2.12386645478956,1.7820884202461273,1.6713791777342861
S013004,0.5519939684462477,0.47944324059856175,0.45533986684495187
S013007,1.3602394813221812,1.2862068253239582,1.2097115388856
S013009,0.9403538896847778,0.9297479003112472,0.8923396872885818
S013010,1.5515125226936315,1.5408007399504504,1.47231632373233
S013011,2.6617327404105042,2.3112016191507725,2.150783697066355
S013012,1.8277207869943606,1.6392286842354573,1.2650740192625294
S013013,2.841031246753783,2.6234796944778522,2.4934679428908475
S013014,1.5446168798272217,1.4588121655139197,1.3997150695785263
S013016,1.3418650315426037,1.2793308001851458,1.259300942719385
S013017,0.9177363748536156,0.8285123966068084,0.8110567451322204
S013019,1.4070087546428693,1.3811267268699918,1.3239600833544298
S013020,2.273805081706201,2.106900405983539,1.921298678666263
S013021,-0,NA,NA
S013022,2.0154852020598355,1.7222304702330644,1.576157789944367
S013023,1.968687406122294,1.8701650253622963,1.7181649526425475
S013024,0.9646629689023861,-0,NA
S013025,1.83249292136652,1.7165132252891335,1.6089070134396826
S013026,0.7087400034627217,0.6815686261405817,0.6815686261405817
S013027,0.13431263103035695,0.08673589272862271,0.05854516807931591
S013028,1.332168100955598,1.2619341151651247,1.1556473886545249
S013029,1.676864970657698,1.6058482609879867,1.476020235911335
S013030,0.4529935590681182,0.4529935590681182,0.3547209789299726
S013031,2.1468084949936244,1.9724279375545903,1.6691967823212797
S013032,1.2085511692143505,1.117854069055721,0.9718703374120055
S013033,1.95950921168525,1.8498724188793743,1.4670553635380372
S013034,2.086871296299698,1.934110752719724,1.8786552646468266
S013035,1.0495845902651861,0.9671475256953092,0.914737094044095
S013036,0.4493685322561941,0.4493685322561941,0.4271457566384094
S013038,0.7204148881814896,0.7079198359511046,0.6910068849883076
S013039,1.706394314876893,1.6718562732865119,1.5778141653679512
S013040,1.6942460493866631,1.5939790690903934,1.2882907780930712
S013041,1.592329236487287,1.4484358001433666,1.3330487792521706
S013042,2.621884317275933,2.08578752896628,1.348506749691498
S013043,2.416562271517203,2.2143049718379006,2.0790321252912283
S013044,-0,NA,NA
S013045,0.9166097857758096,0.8536851744524829,0.770315651709735
S013047,1.8323233006830804,1.7006702599100503,1.3163128449433066
S013048,1.391448889374816,1.3143639538857517,1.2400476595116645
S013050,1.2365704229693526,1.0747480142641694,0.9546935912558044
S013051,2.151597344457387,1.8897692843718594,1.6006866123385435
S013052,0.3352750953936593,0.2587242708529902,0.1082687787282118
S013053,2.0142347201796014,1.8301133449076512,1.626771874509565
S013054,2.41798905003074,2.1225584211099027,1.923201631447184
S013055,1.8730970114812786,1.5956666768215044,1.5283096731285644
S013056,2.417114935986715,2.2109640947052096,2.0352014923085004
S013057,1.5497294558911978,1.4851312344033898,1.2954633276313265
S013058,0.9899192625861701,0.9535830597402675,0.9258051389989072
S013059,0.8400116500017965,0.8244067074780909,0.8069775830835744
S013060,1.0536633090776886,0.928611264787725,0.6354746042588781
S013061,1.1941046752876001,1.1481801502689866,1.0088494758467705
S013062,0.930399920685643,0.8214318594045724,0.6899093543493897
S013064,-0,-0,NA
S013065,1.1584849926747576,1.0869019189076712,0.9668770138522671
S013066,1.782005670542661,1.6956445287934827,1.6197366692655097
S013067,0.11139410685874854,-0,-0
S013068,0.5711056702348128,0.565558746442659,0.5133516759748313
S013069,2.3317031357213636,2.231435947749294,1.8107070100431497
S013070,1.9547732653752783,1.8301075429683769,1.6947836196071677
S013071,1.076895058074801,0.8855275540394779,0.8217705956803052
S013072,1.8153783110053436,1.6547889126478856,1.604773123573349
S013073,1.870114549015779,1.6369841332578703,1.432098259242536
S013075,2.0551867127815022,1.9123579470556895,1.5726515643207901
S013076,0.34973004424288434,0.3225852343950508,0.3225852343950508
S013077,2.119946484625329,1.8976032460082306,1.7583885670950494
S013078,1.7493799332070652,1.7310481764026893,1.6552349822894306
S013080,1.560517256251893,1.4136386314656646,1.4136386314656646
S013081,0.2473677918443177,0.21784021584994961,0.18765652335403069
S013082,1.8598943613355767,1.6400224013199685,1.216092760218348
S013083,0.6708198443868175,NA,NA
S013084,1.5375774719428759,1.5035592101044974,1.4850730492806792
S013085,1.7555503087204842,1.574729034709566,1.368502428733708
