SampleID,cutoff,diversity_index
S013024,10_reads,-0
S013025,10_reads,1.1675415644466518
S013026,10_reads,0.7800793227323014
S013027,10_reads,0.18091991370546892
S013028,10_reads,0.9712586481756792
S013029,10_reads,0.557444188745927
S013030,10_reads,0.6924497960080519
S013031,10_reads,0.3726320487737694
S013032,10_reads,1.334609492724687
S013033,10_reads,1.3261912335730217
S013034,10_reads,0.8270280716448446
S013035,10_reads,0.7338432523593074
S013036,10_reads,1.409478624801141
S013038,10_reads,0.6864703216080108
S013039,10_reads,0.6960441576179994
S013040,10_reads,0.7492538990756948
S013041,10_reads,0.4823489781358502
S013042,10_reads,0.5824922438849605
S013043,10_reads,1.2085902622339055
S013045,10_reads,0.8757794731282968
S013047,10_reads,1.532460471989996
S013048,10_reads,1.2064541920726555
S013050,10_reads,0.6721910939040857
S013053,10_reads,0.9454493101639246
S013054,10_reads,0.6220491286465615
S013055,10_reads,0.8710175319504843
S013056,10_reads,0.576219782976408
S013057,10_reads,1.530260669071517
S013058,10_reads,0.4715018040801752
S013059,10_reads,0.7379389134903215
S013060,10_reads,0.18170226721701602
S013061,10_reads,0.9232158585902883
S013062,10_reads,0.06102210682697387
S013065,10_reads,0.2790351788408201
S013066,10_reads,1.074046869190969
S013067,10_reads,0.6847499471795508
S013068,10_reads,1.3619424828585158
S013069,10_reads,0.1881543201211874
S013070,10_reads,0.1719865322742957
S013072,10_reads,1.026926050540916
S013073,10_reads,0.8019022398386851
S013075,10_reads,1.6835370885793157
S013076,10_reads,0.8632490472483592
S013077,10_reads,1.1243842946135312
S013078,10_reads,1.3479748537052942
S013080,10_reads,0.974123277064854
S013081,10_reads,0.7794833185988423
S013082,10_reads,1.0999514686532055
S013083,10_reads,0.3318096456014524
S013084,10_reads,1.2487179068363896
S013085,10_reads,0.1269558459641846
S013086,10_reads,0.08582517618825568
S013087,10_reads,0.900216001176209
S013088,10_reads,0.54372341397188
S013089,10_reads,0.21556013073594646
S013090,10_reads,1.0044683845735594
S013091,10_reads,0.1123713382051198
S013092,10_reads,0.8348960797374878
S013093,10_reads,-0
S013094,10_reads,1.498905717543992
S013097,10_reads,1.1290502334674153
S013098,10_reads,1.7251833646863024
S013099,10_reads,1.1663556922618306
S008801,25_reads,0.6029047555628574
S008802,25_reads,0.702829682047343
S008803,25_reads,0.2162029397668451
S008804,25_reads,0.9672151970415643
S008805,25_reads,0.9056992705025966
S008806,25_reads,0.8100145724674307
S008807,25_reads,0.37022902406735186
S008809,25_reads,0.078913703153135
S008810,25_reads,0.5754743484262641
S008811,25_reads,0.1153062913800001
S008812,25_reads,0.4084464302534796
S008813,25_reads,0.41915786716572556
S008814,25_reads,0.5423660024260288
S008815,25_reads,1.2304586852485693
S008816,25_reads,0.5261087730407896
S008817,25_reads,0.6681788014829011
S008818,25_reads,0.4107645163635116
S008819,25_reads,-0
S008820,25_reads,-0
S008821,25_reads,0.3956644453956708
S008822,25_reads,0.9968482615182355
S008823,25_reads,-0
S008824,25_reads,-0
S008825,25_reads,0.06928829692754361
S008826,25_reads,0.8519804942403786
S008827,25_reads,1.1798848942850673
S008828,25_reads,0.19954518417859735
S008829,25_reads,0.13747079077909963
S008830,25_reads,-0
S008831,25_reads,-0
S008832,25_reads,0.023902711373846225
S008833,25_reads,2.069741550720481
S008834,25_reads,0.9976988032871164
S008835,25_reads,1.2561215844764584
S008836,25_reads,1.43717029781883
S008837,25_reads,0.8633831206274032
S008838,25_reads,-0
S008839,25_reads,0.18935235141983808
S008840,25_reads,0.21642249679615416
S008841,25_reads,1.3161251793745472
S008842,25_reads,0.7960462528571022
S008843,25_reads,0.06469663546399507
S008844,25_reads,1.0058006767164103
S008845,25_reads,1.0646246843461447
S008847,25_reads,1.1882246222191348
S008848,25_reads,0.030321061445110382
S008849,25_reads,-0
S008850,25_reads,-0
S008851,25_reads,0.1028806830451314
S008852,25_reads,-0
S008853,25_reads,0.09847877277234166
S008854,25_reads,1.2745602179165012
S008855,25_reads,NA
S008856,25_reads,1.6579330003827006
S008857,25_reads,0.6931212043474424
S008858,25_reads,-0
S008859,25_reads,0.049603046459076414
S008860,25_reads,1.4840489889941202
S008861,25_reads,0.9227010480225105
S008862,25_reads,0.09046216957710301
S008863,25_reads,1.4192490289058806
S008864,25_reads,0.09895831871178279
S008865,25_reads,2.0022096465974917
S008866,25_reads,0.11788988531604314
S008867,25_reads,0.09035390529313576
S008868,25_reads,0.023255760502644673
S008869,25_reads,0.03399338587026053
S008870,25_reads,-0
S008871,25_reads,1.1779211705862844
S008872,25_reads,1.522974790145654
S008873,25_reads,0.985279507783308
S008874,25_reads,-0
S008875,25_reads,0.2561789795624102
S008876,25_reads,0.4266626349569646
S008877,25_reads,-0
S008878,25_reads,1.840446465057929
S008879,25_reads,-0
S008880,25_reads,-0
S008881,25_reads,0.34649418274252236
S008882,25_reads,1.2060624706787326
S008883,25_reads,0.8817925699299121
S008884,25_reads,1.31170459940299
S008885,25_reads,0.1519360583210504
S008886,25_reads,-0
S008887,25_reads,-0
S008888,25_reads,-0
S008889,25_reads,0.9274037490999198
S008890,25_reads,-0
S008891,25_reads,0.6494275045242563
S008892,25_reads,-0
S008893,25_reads,0.3048294362125714
S008895,25_reads,-0
S008896,25_reads,-0
S008897,25_reads,-0
S008898,25_reads,0.007709777686106641
S008899,25_reads,1.206975947854689
S009000,25_reads,-0
S009001,25_reads,0.14502427526159156
S009002,25_reads,-0
S009003,25_reads,-0
S009004,25_reads,-0
S009005,25_reads,-0
S009006,25_reads,0.039361057336345984
S009007,25_reads,0.17040604149618716
S009008,25_reads,-0
S009009,25_reads,-0
S009010,25_reads,-0
S009011,25_reads,-0
S009012,25_reads,0.04397143408734911
S009013,25_reads,-0
S009014,25_reads,-0
S009015,25_reads,0.677741626801504
S009016,25_reads,-0
S009017,25_reads,-0
S009018,25_reads,-0
S009019,25_reads,-0
S009020,25_reads,-0
S009021,25_reads,-0
S009022,25_reads,1.1078441718856389
S009024,25_reads,-0
S009025,25_reads,-0
S009026,25_reads,-0
S009027,25_reads,-0
S009028,25_reads,-0
S009029,25_reads,1.3441567955849416
S009030,25_reads,0.708083190497831
S009032,25_reads,0.17144592642641016
S009033,25_reads,0.3994511881328845
S009034,25_reads,-0
S009035,25_reads,-0
S009036,25_reads,-0
S009037,25_reads,-0
S009038,25_reads,-0
S009039,25_reads,-0
S009040,25_reads,1.0303895762100033
S009041,25_reads,1.003414332500836
S009043,25_reads,0.42117797256593476
S009044,25_reads,-0
S009045,25_reads,-0
S009046,25_reads,0.06871243831809795
S009047,25_reads,1.4174162923376175
S009048,25_reads,-0
S009049,25_reads,0.12749219162360523
S009050,25_reads,0.9049409844560956
S009051,25_reads,0.6757136594744794
S009052,25_reads,0.6727611031310241
S009054,25_reads,0.01722369583396416
S009055,25_reads,-0
S009056,25_reads,-0
S009057,25_reads,-0
S009058,25_reads,-0
S009059,25_reads,-0
S009060,25_reads,0.6656542648073127
S009062,25_reads,-0
S009064,25_reads,0.6420027446167628
S009065,25_reads,0.4991850201145364
S009066,25_reads,0.6856191467995574
S009067,25_reads,0.9406632166012806
S009068,25_reads,0.05107524848219517
S009069,25_reads,0.22576941066792244
S009070,25_reads,0.7112491379345185
S009071,25_reads,0.18123512892071553
S009072,25_reads,1.5539587738748122
S009073,25_reads,0.317354348421221
S009074,25_reads,-0
S009075,25_reads,1.0686455089998457
S009076,25_reads,1.274421818705853
S009077,25_reads,0.5356873093974046
S009078,25_reads,0.052736048383237435
S009079,25_reads,-0
S009080,25_reads,1.062102366175406
S009081,25_reads,0.8002945507306696
S009082,25_reads,0.42726887881389813
S009083,25_reads,1.0306287970646768
S009084,25_reads,-0
S009085,25_reads,1.2404708062873846
S009086,25_reads,0.2840931977426993
S009087,25_reads,0.5585532403927417
S009088,25_reads,-0
S009089,25_reads,0.02028698370059269
S009090,25_reads,1.259083122482312
S009091,25_reads,-0
S009092,25_reads,1.7647118822833296
S009093,25_reads,0.4713726437725291
S009094,25_reads,1.6494700440497785
S009095,25_reads,0.3845463362898356
S009096,25_reads,1.3445091164624496
S009097,25_reads,1.410478397784173
S009098,25_reads,-0
S009099,25_reads,0.0416414195621902
S009971,25_reads,-0
S009972,25_reads,-0
S009973,25_reads,-0
S009974,25_reads,-0
S009976,25_reads,-0
S009977,25_reads,-0
S009978,25_reads,-0
S009982,25_reads,-0
S009984,25_reads,-0
S009987,25_reads,-0
S009988,25_reads,-0
S009989,25_reads,-0
S009990,25_reads,0.03802178297764762
S009991,25_reads,-0
S009993,25_reads,-0
S009995,25_reads,-0
S009996,25_reads,-0
S009998,25_reads,-0
S009999,25_reads,-0
S010000,25_reads,0.34696057898960686
S010001,25_reads,1.4128100822951053
S010002,25_reads,0.9577266088751508
S010003,25_reads,1.2110144465481552
S010004,25_reads,0.379521820267707
S010005,25_reads,1.6425239069606903
S010008,25_reads,0.9211938643341597
S010009,25_reads,1.8363047474238683
S010010,25_reads,1.484134334884475
S010011,25_reads,1.2582524480207748
S010012,25_reads,0.8574108717273716
S010013,25_reads,-0
S010014,25_reads,0.38956952131725775
S010015,25_reads,0.4271414855624715
S010019,25_reads,0.47690308050803165
S010020,25_reads,-0
S010021,25_reads,1.091866769025774
S010022,25_reads,1.3940918363711299
S010024,25_reads,0.3744820689967655
S010029,25_reads,0.97850955651862
S010030,25_reads,0.6597214920192657
S010031,25_reads,-0
S010032,25_reads,0.4952213493198412
S010033,25_reads,1.7068237256613528
S010035,25_reads,1.5641134259356533
S010036,25_reads,1.381625396755362
S010038,25_reads,0.06980607909336221
S010040,25_reads,-0
S010041,25_reads,0.7810191769069922
S010042,25_reads,0.7356389092285381
S010043,25_reads,1.2811261144075103
S010044,25_reads,-0
S010045,25_reads,1.4034547941957438
S010046,25_reads,1.057164439653596
S010049,25_reads,1.3213859955552567
S010050,25_reads,1.4429901719338816
S010051,25_reads,0.901459346029783
S010052,25_reads,-0
S010053,25_reads,0.9603951449452806
S010056,25_reads,1.2394332146708156
S010057,25_reads,1.2626499240759355
S010058,25_reads,1.0163296867221276
S010059,25_reads,1.5818432580488968
S010060,25_reads,0.4864988556331541
S010061,25_reads,1.7351391571805592
S010063,25_reads,0.8172129714235414
S010066,25_reads,0.7072982961603469
S010067,25_reads,0.7834611875700552
S010068,25_reads,0.6028508633784181
S010069,25_reads,0.7184654773240488
S010070,25_reads,1.0521177824961816
S010071,25_reads,0.39256762402913953
S010072,25_reads,0.4833316363683985
S010074,25_reads,0.8511244938198562
S010075,25_reads,0.8939937819967492
S010076,25_reads,1.5897131057476204
S010077,25_reads,0.9426102405955645
S010078,25_reads,0.23787805998889255
S010079,25_reads,0.6567084028522833
S010080,25_reads,0.4922986739489086
S010081,25_reads,0.24995140011322706
S010082,25_reads,1.4949244857893804
S010084,25_reads,0.7430718062051417
S010085,25_reads,1.180327975932698
S010086,25_reads,0.9909186025560143
S010087,25_reads,1.0641531603526007
S010088,25_reads,0.21337717689869412
S010089,25_reads,1.03950191972264
S010090,25_reads,0.10605094107685317
S010091,25_reads,1.2196393104170247
S010092,25_reads,0.4264527903634326
S010094,25_reads,0.2729043973064647
S010095,25_reads,0.47533084288374616
S010096,25_reads,1.8249670790132115
S010097,25_reads,1.0978708968238329
S010098,25_reads,0.6544033629270571
S012808,25_reads,-0
S012839,25_reads,-0
S012849,25_reads,0.825503148654875
S012850,25_reads,0.15432510485549322
S012851,25_reads,0.39224647996876916
S012858,25_reads,1.0142679722118921
S012859,25_reads,0.39024232654260244
S012860,25_reads,0.014844273253224374
S012861,25_reads,-0
S012862,25_reads,0.6078590592196035
S012863,25_reads,0.00613109291134086
S012869,25_reads,1.0229093500470923
S012870,25_reads,-0
S012871,25_reads,0.19212909648759185
S012872,25_reads,-0
S012873,25_reads,-0
S012878,25_reads,0.8909453362702041
S012880,25_reads,1.4637816727614397
S012881,25_reads,0.9345522337093612
S012882,25_reads,1.2099156153491828
S012883,25_reads,-0
S012884,25_reads,0.012812225455835602
S012889,25_reads,1.1136963276470735
S012890,25_reads,0.09490153120338707
S012891,25_reads,1.0837674175575487
S012892,25_reads,0.06044449667957716
S012893,25_reads,-0
S012894,25_reads,-0
S013002,25_reads,1.055922689817847
S013003,25_reads,0.8915495048472832
S013004,25_reads,1.4197488907564806
S013007,25_reads,0.9852479477844939
S013009,25_reads,0.46665991990483174
S013010,25_reads,0.4076061894841972
S013011,25_reads,0.5527234637498304
S013013,25_reads,0.5116794954153008
S013014,25_reads,0.6592897928614017
S013016,25_reads,1.5859012693914245
S013017,25_reads,1.4417668160219987
S013019,25_reads,0.8590756021430779
S013020,25_reads,1.2508291729463994
S013021,25_reads,-0
S013022,25_reads,-0
S013024,25_reads,NA
S013025,25_reads,1.1355405429921734
S013026,25_reads,0.7725893054468121
S013027,25_reads,0.16621578969021636
S013028,25_reads,0.9389110634486519
S013029,25_reads,0.5409577660621562
S013030,25_reads,0.6692839574568055
S013031,25_reads,0.3506392786026544
S013032,25_reads,1.3176217173960687
S013033,25_reads,1.2850482075164928
S013034,25_reads,0.8031662151041985
S013035,25_reads,0.6825404390696499
S013036,25_reads,1.4002771914290872
S013038,25_reads,0.6141302128348736
S013039,25_reads,0.6741901916523567
S013040,25_reads,0.7363393889572563
S013041,25_reads,0.254319976123253
S013042,25_reads,-0
S013043,25_reads,1.1927595097647692
S013045,25_reads,0.8282020999814643
S013047,25_reads,1.2380987356717177
S013048,25_reads,1.197964369804886
S013050,25_reads,0.6375041836063604
S013053,25_reads,0.9281890517611768
S013054,25_reads,-0
S013055,25_reads,0.8544225117641878
S013056,25_reads,0.5459782075142442
S013057,25_reads,1.5178927516964034
S013058,25_reads,0.4663562957071146
S013059,25_reads,0.7068422488939812
S013060,25_reads,0.17011049847871387
S013061,25_reads,0.9025197948605986
S013062,25_reads,-0
S013065,25_reads,0.2388942736923577
S013066,25_reads,1.0398392027532584
S013067,25_reads,0.6847499471795508
S013068,25_reads,1.30990579688174
S013069,25_reads,0.14411617694718523
S013070,25_reads,0.1617174399499136
S013072,25_reads,1.0176958395849252
S013073,25_reads,0.7508205777235751
S013075,25_reads,1.521045244257883
S013076,25_reads,0.8514156358345506
S013077,25_reads,1.1173511424651832
S013078,25_reads,1.3401655253414861
S013080,25_reads,0.9470021618249436
S013081,25_reads,0.7621208783518435
S013082,25_reads,1.0009564745285289
S013083,25_reads,0.26813257725630074
S013084,25_reads,0.664831809365535
S013085,25_reads,0.10108701928331554
S013086,25_reads,0.0758443011770164
S013087,25_reads,0.8868657492474529
S013088,25_reads,0.5135689112050952
S013089,25_reads,0.20911823324262896
S013090,25_reads,0.9927477861370421
S013091,25_reads,0.10178286529735403
S013092,25_reads,0.8239156446176926
S013093,25_reads,NA
S013094,25_reads,1.4921751662123603
S013097,25_reads,1.100239007485428
S013098,25_reads,1.685060192246571
S013099,25_reads,1.141759322817227
S008801,50_reads,0.522013112598792
S008802,50_reads,0.6439524745891467
S008803,50_reads,0.2162029397668451
S008804,50_reads,0.9672151970415643
S008805,50_reads,0.9056992705025966
S008806,50_reads,0.6227371337829521
S008807,50_reads,0.37022902406735186
S008809,50_reads,0.078913703153135
S008810,50_reads,0.32219953540215696
S008811,50_reads,0.1153062913800001
S008812,50_reads,0.4084464302534796
S008813,50_reads,0.41915786716572556
S008814,50_reads,0.5423660024260288
S008815,50_reads,1.1921994014811328
S008816,50_reads,0.5261087730407896
S008817,50_reads,0.6681788014829011
S008818,50_reads,0.3893233423095884
S008819,50_reads,-0
S008820,50_reads,-0
S008821,50_reads,0.37012554027081174
S008822,50_reads,0.9490490473100979
S008823,50_reads,-0
S008824,50_reads,-0
S008825,50_reads,-0
S008826,50_reads,0.8519804942403786
S008827,50_reads,1.1798848942850673
S008828,50_reads,0.19954518417859735
S008829,50_reads,0.0935073183253166
S008830,50_reads,-0
S008831,50_reads,-0
S008832,50_reads,-0
S008833,50_reads,2.069741550720481
S008834,50_reads,-0
S008835,50_reads,1.1789137573321176
S008836,50_reads,1.4057913414411358
S008837,50_reads,0.8179678472332892
S008838,50_reads,-0
S008839,50_reads,0.17317041641003644
S008840,50_reads,0.21642249679615416
S008841,50_reads,1.2676404103203263
S008842,50_reads,0.774002513836465
S008843,50_reads,0.06469663546399507
S008844,50_reads,1.0058006767164103
S008845,50_reads,1.0646246843461447
S008847,50_reads,1.1882246222191348
S008848,50_reads,0.030321061445110382
S008849,50_reads,-0
S008850,50_reads,-0
S008851,50_reads,0.08686223955638253
S008852,50_reads,-0
S008853,50_reads,0.09847877277234166
S008854,50_reads,1.250806592875866
S008855,50_reads,NA
S008856,50_reads,1.6100251242689159
S008857,50_reads,0.6931212043474424
S008858,50_reads,-0
S008859,50_reads,0.049603046459076414
S008860,50_reads,1.4840489889941202
S008861,50_reads,0.8850028797445042
S008862,50_reads,-0
S008863,50_reads,1.3691364104959187
S008864,50_reads,0.08558756633149651
S008865,50_reads,1.9724206892814786
S008866,50_reads,0.11788988531604314
S008867,50_reads,0.0526986835429208
