SampleID,10_reads,25_reads,50_reads
S008891,1.1495940497104065,1.0332922595606715,0.9978025791700105
S008899,1.4319422002251248,1.3637295176060045,1.1905865541609704
S009004,1.66164585879635,0.9171716207193162,0.5799151714181009
S009020,-0,-0,NA
S009021,0.2788178489332281,0.25578531145174266,0.25578531145174266
S009022,1.0929025870004074,1.0929025870004074,0.9205369553217688
S009030,1.1375605541773053,1.0710118654537173,1.0286839336976632
S009032,1.7156169882209429,1.336094352257905,0.6567798499836625
S009033,0.4457199193679543,0.43286834785732914,0.41770870858312426
S009040,2.1615931957151875,1.5642182293884732,1.2215938443529994
S009041,1.3165472440162866,1.164705952588633,1.1239504552253214
S009043,0.667789602388355,0.503441432477708,0.34338630481473026
S009050,2.588197820853176,2.2133646585415354,1.8592659965745453
S009051,1.4009018278796417,1.252905783702617,1.0965866102879176
S009052,0.8158013687479155,0.7562558443617743,0.7396695622371363
S009060,1.4926962108973028,1.0361663244798907,1.0361663244798907
S009062,0.5996042679303885,0.5816039258223313,0.537618680282363
S009064,0.8596402945643533,0.8280737304338348,0.7972340443444683
S009065,0.5490290088334345,0.5189023230306693,0.49903950645539547
S009066,1.3759862691006164,1.2991070717722146,1.1768274618389272
S009067,1.113551257893449,1.0411360191529022,0.965556469453917
S009070,1.0385775814828082,0.9129574606208553,0.5884659035687463
S009071,0.38579958255912983,0.2560362614144551,0.17875072275166975
S009072,1.8432072007620521,1.5972512729860284,1.2570825638296135
S009073,1.1882986617390476,1.0969839463052307,1.04963688412629
S009074,0.9523123587455197,0.6439170820062979,0.39509881462403507
S009075,2.0365242964547603,1.6950197575502972,1.2393626342443902
S009076,1.7568101677846857,1.6659372174280793,1.5531906170287093
S009077,0.6210429627421667,0.5883087313776832,0.5444625130450033
S009080,1.7055299777007085,1.4329190034140384,1.3769294186570953
S009081,1.5518657217459886,1.3607279340008573,1.2942153261720697
S009082,1.5479901435685592,1.283277072661419,1.191554517065736
S009083,1.3150107308672103,1.1980609224182803,1.0561608952715331
S009084,0.28140183959141857,0.28140183959141857,-0
S009085,1.3326353639517547,1.21899725135057,1.1065522240665011
S009086,0.726666092671377,0.4986243418318127,0.4179672361127026
S009087,0.6174478304024379,0.5964035794319302,0.5743682950596367
S009090,1.7385762719397513,1.4313403023956215,1.280475521497985
S009091,-0,-0,-0
S009092,2.222692473774623,1.9725779240248063,1.8248402654162914
S009093,0.5555286631964153,0.41360456457834965,0.3710683253466555
S009094,2.1883454029599516,2.099323078153787,2.003850965589464
S009095,0.7590603038769271,0.607246388208825,0.4761773884171622
S009096,1.5187014058419646,1.3507195216464847,1.277405070721878
S009097,1.4700717308509184,1.4018796370942432,1.3850175042221002
S010000,0.4157137934111987,0.4157137934111987,0.3597954141491185
S010001,1.8459322273924836,1.7680261341192258,1.6289206007219152
S010002,1.0261550286047871,0.9443624390553912,0.8870434267834617
S010003,1.8691080401224016,1.465882583853033,1.3298211962869404
S010004,0.3825744818820353,0.3581828732589463,0.3581828732589463
S010005,1.843737537844426,1.7711816836769627,1.6803064487118358
S010008,1.6712465493404078,1.4245217218635482,1.3878675263817892
S010009,2.131832629830708,2.093173581840047,1.9343063618582312
S010010,1.7473455065239842,1.7173075302036935,1.7173075302036935
S010011,1.3851852823037318,1.3146640186159921,1.249895276033025
S010012,1.2204858155292944,1.048004963815762,1.048004963815762
S010013,0.5885902272042713,0.4164900753777465,-0
S010014,0.6311336285973901,0.5559110980338039,0.5559110980338039
S010015,1.2431449664839844,1.0411358627888168,0.9716967474454632
S010019,0.5332481937435227,0.45357096787505113,0.45357096787505113
S010020,0.4442686545817681,0.4442686545817681,0.4442686545817681
S010021,1.2546678522114747,1.223908964669519,1.184439006452935
S010022,2.3899642513392565,2.0738349960152926,1.9870519038932872
S010024,0.9105909470694747,0.7724609505268524,0.7724609505268524
S010029,1.1529989095858844,1.0105918140461412,0.8710493158233166
S010030,0.8125635770736983,0.7842845136171308,0.7842845136171308
S010031,-0,-0,-0
S010032,0.955326045346546,0.955326045346546,0.955326045346546
S010033,1.9063550426067517,1.6822148982316376,1.6059866253275061
S010035,1.8742127248458311,1.8092857043031167,1.5849427601504429
S010036,1.5537148687283258,1.4925714250364863,1.2944719371927031
S010038,0.07379859344851444,0.07379859344851444,-0
S010040,0.6942013478010466,-0,-0
S010041,0.8395169550716742,0.7794449162400289,0.4637264398194103
S010042,1.4080723445767842,1.3290238056514265,1.3290238056514265
S010043,1.4242660159938818,1.3000513900916524,1.2851409022822773
S010044,0.48468470383325857,0.39223171172636095,0.2433974306741104
S010045,1.676387239267146,1.4390251003523,1.3636770361258093
S010046,1.4824869552136581,1.2353728242112525,1.160087520284527
S010049,1.8338637674576082,1.5413512878386386,1.3680733497870006
S010050,1.7920880392455367,1.695625240411352,1.5985344251937668
S010051,1.1866713019948916,1.0926285354035292,0.9976514427850455
S010052,-0,-0,-0
S010053,1.2109722513579364,1.1609410718447752,1.0640115665101826
S010056,1.3180577148831882,1.2331010716475082,1.0625151030555022
S010057,1.415696660255897,1.3553888152586504,1.2932869413348524
S010058,1.6038378386649865,1.2663172442583455,1.126460838669185
