SampleID,cutoff,diversity_index
S013034,10_reads,2.397976893191051
S013035,10_reads,1.8323114375926728
S013036,10_reads,0.5231603731448154
S013038,10_reads,0.7773482441020156
S013039,10_reads,2.0545248171136903
S013040,10_reads,1.7956071381181196
S013041,10_reads,2.1715418320078568
S013042,10_reads,2.604800563896962
S013043,10_reads,2.6427636363108986
S013044,10_reads,-0
S013045,10_reads,1.788555789457976
S013047,10_reads,2.326277450443468
S013048,10_reads,1.714561825393902
S013050,10_reads,1.8752945756431272
S013051,10_reads,2.2199884422670157
S013052,10_reads,0.31706783871328725
S013053,10_reads,2.204922857122588
S013054,10_reads,2.8078253324782856
S013055,10_reads,2.1272466171518776
S013056,10_reads,2.3567168322117062
S013057,10_reads,1.806426901075849
S013058,10_reads,1.0365533546029915
S013059,10_reads,1.7312648371241877
S013060,10_reads,1.3412189148965852
S013061,10_reads,1.2211784066095752
S013062,10_reads,1.6864823140297491
S013064,10_reads,-0
S013065,10_reads,1.2305000936874766
S013066,10_reads,1.9145773394522543
S013067,10_reads,0.5876178252282016
S013068,10_reads,0.686739054825498
S013069,10_reads,2.526337769833699
S013070,10_reads,1.9978549421693612
S013071,10_reads,1.870155281642993
S013072,10_reads,2.0307840673984763
S013073,10_reads,1.8646737946008143
S013075,10_reads,2.3028538756697117
S013076,10_reads,1.3699457257149839
S013077,10_reads,2.199622233030629
S013078,10_reads,2.0230179600895486
S013080,10_reads,1.6367159855954185
S013081,10_reads,1.291343023914881
S013082,10_reads,2.335203612076426
S013083,10_reads,0.6708198443868175
S013084,10_reads,1.7243967757167717
S013085,10_reads,1.7649920723131414
S013086,10_reads,0.4231109460586998
S013087,10_reads,2.0674672323377457
S013088,10_reads,1.9129957342464818
S013089,10_reads,0.4556302190154924
S013090,10_reads,2.2033474869804093
S013091,10_reads,2.054566106325728
S013092,10_reads,1.225696495918488
S013094,10_reads,1.9892618865459375
S013097,10_reads,1.9269680231658357
S013098,10_reads,2.0876293371315273
S013099,10_reads,1.7509037480082106
S008801,25_reads,2.1113984987600247
S008802,25_reads,1.3351198426582467
S008803,25_reads,0.6810164216739141
S008804,25_reads,0.9570490837876529
S008805,25_reads,1.832304772283182
S008806,25_reads,1.5570191800081037
S008807,25_reads,1.4392625194279982
S008809,25_reads,NA
S008810,25_reads,1.3918440101016651
S008811,25_reads,1.4454309239079994
S008812,25_reads,1.3875529424986413
S008813,25_reads,1.529466199275665
S008814,25_reads,1.2850831974282366
S008815,25_reads,0.7268405609699649
S008816,25_reads,1.758415791311925
S008817,25_reads,0.8164297671128979
S008818,25_reads,-0
S008824,25_reads,0.9269601469885722
S008825,25_reads,1.5204877992855297
S008826,25_reads,1.275736267457483
S008827,25_reads,1.3748527617286197
S008828,25_reads,NA
S008833,25_reads,NA
S008834,25_reads,0.864451590197602
S008835,25_reads,0.7901473214494923
S008836,25_reads,1.285317378278223
S008837,25_reads,1.6968928512347075
S008838,25_reads,0.06763682481257938
S008843,25_reads,-0
S008844,25_reads,1.5302634625373777
S008845,25_reads,1.4568931926538613
S008846,25_reads,1.6125730070590587
S008847,25_reads,1.6326893126599067
S008854,25_reads,0.9672646589578459
S008855,25_reads,1.1773966117656025
S008856,25_reads,1.246034805003211
S008857,25_reads,1.6632581126368668
S008858,25_reads,-0
S008860,25_reads,2.0334639429501085
S008861,25_reads,1.423158665578927
S008862,25_reads,1.2030328974280402
S008863,25_reads,2.407795450329846
S008864,25_reads,0.18047781682947847
S008865,25_reads,0.6139698579328221
S008871,25_reads,2.430215913112694
S008872,25_reads,2.087591613785356
S008873,25_reads,2.3080733744091617
S008875,25_reads,-0
S008876,25_reads,NA
S008881,25_reads,1.0903968342603552
S008882,25_reads,-0
S008883,25_reads,1.5124789231694573
S008884,25_reads,1.9552136942877243
S008888,25_reads,0.8199829764475008
S008890,25_reads,2.2537672445021197
S008891,25_reads,1.4700470507590075
S008894,25_reads,1.44662411353734
S008896,25_reads,1.5236328785296462
S008899,25_reads,1.1493125286563812
S009001,25_reads,1.447722680540038
S009011,25_reads,0.30712809082382764
S009015,25_reads,NA
S009020,25_reads,0.6788267084867275
S009021,25_reads,1.0087159822123928
S009022,25_reads,1.120642557907473
S009023,25_reads,1.3970919594751292
S009024,25_reads,1.7553256830313446
S009029,25_reads,NA
S009030,25_reads,1.6479779700635748
S009032,25_reads,0.996983710842376
S009033,25_reads,1.3376336885279907
S009038,25_reads,0.6770211019458323
S009040,25_reads,2.120030991556051
S009041,25_reads,0.8323571844648168
S009042,25_reads,1.2574912119741481
S009043,25_reads,0.9651582334409059
S009045,25_reads,0.6187191250308035
S009048,25_reads,0.20822317893416717
S009050,25_reads,1.210185520969835
S009051,25_reads,0.9664704015033945
S009052,25_reads,0.5859526183035508
S009053,25_reads,1.1615336917801375
S009060,25_reads,1.6405569336895287
S009062,25_reads,1.664402233949901
S009064,25_reads,1.1007903983339422
S009065,25_reads,0.22271243586558295
S009066,25_reads,1.5193025305136258
S009067,25_reads,0.22032890518458909
S009068,25_reads,0.497030138392423
S009070,25_reads,1.6819379614349133
S009071,25_reads,1.7957691852222821
S009072,25_reads,1.3661887607145404
S009073,25_reads,1.4165585528441043
S009074,25_reads,NA
S009075,25_reads,0.9075171266882809
S009076,25_reads,1.1132115432431355
S009077,25_reads,1.1661324222061067
S009080,25_reads,2.241509197708752
S009081,25_reads,1.1813328292351322
S009082,25_reads,1.4514081909913334
S009083,25_reads,1.4814640406243489
S009084,25_reads,1.3633749524486716
S009085,25_reads,1.7649232466305442
S009086,25_reads,0.5502298429289662
S009087,25_reads,1.0874478979609943
S009090,25_reads,0.4076994273044995
S009091,25_reads,1.7334978168443054
S009092,25_reads,1.9365826373602473
S009093,25_reads,1.551502978500925
S009094,25_reads,2.035196916439019
S009095,25_reads,0.8993238998098971
S009096,25_reads,0.6365141682948128
S009097,25_reads,1.300069175841199
S009098,25_reads,-0
S009971,25_reads,1.3420084118932258
S009972,25_reads,0.057364020271033545
S009973,25_reads,-0
S009974,25_reads,0.8323553943389994
S009976,25_reads,-0
S009978,25_reads,0.471224237629378
S009979,25_reads,-0
S009982,25_reads,NA
S009983,25_reads,-0
S009987,25_reads,-0
S009988,25_reads,0.4806326284629211
S009989,25_reads,0.17289357712193357
S009990,25_reads,-0
S009991,25_reads,-0
S009992,25_reads,0.6844432685953643
S009993,25_reads,0.31074516994144724
S009995,25_reads,0.3099861104045823
S009996,25_reads,-0
S009998,25_reads,0.9817032891652684
S009999,25_reads,NA
S010000,25_reads,1.6335845191386023
S010001,25_reads,2.2438312143744668
S010002,25_reads,1.3840330264445888
S010003,25_reads,1.3232658070429748
S010004,25_reads,1.9030595756893207
S010005,25_reads,2.5554814564973856
S010007,25_reads,2.0690019566420945
S010008,25_reads,1.9314266712349162
S010009,25_reads,1.548721472406462
S010010,25_reads,1.8727104080156325
S010011,25_reads,2.5266347996734244
S010012,25_reads,1.2995690591776983
S010013,25_reads,2.5017044399678126
S010014,25_reads,1.183700005624459
S010015,25_reads,2.451454305497113
S010019,25_reads,1.3437416147570935
S010020,25_reads,1.7525591111521859
S010021,25_reads,2.169400379902427
S010022,25_reads,1.4721745506453308
S010024,25_reads,1.9759269512249933
S010029,25_reads,1.6805173171179648
S010030,25_reads,1.6857532750321802
S010031,25_reads,1.0609702836349526
S010032,25_reads,1.8203283426100025
S010033,25_reads,1.7528853419800332
S010035,25_reads,1.7604304451360753
S010036,25_reads,1.8885424461843774
S010038,25_reads,2.3088197877287566
S010040,25_reads,2.7222395335492964
S010041,25_reads,1.626102506753189
S010042,25_reads,1.971754948936562
S010043,25_reads,1.7145669914320594
S010044,25_reads,2.450508018814284
S010045,25_reads,1.3308892789633846
S010046,25_reads,1.7963901378525644
S010049,25_reads,1.9077859791624767
S010050,25_reads,2.1960151938825847
S010051,25_reads,1.7590485782995635
S010052,25_reads,2.3795311485207975
S010053,25_reads,1.253555703721151
S010056,25_reads,1.434372734459341
S010057,25_reads,1.517307122857229
S010058,25_reads,1.7959585759503873
S010059,25_reads,1.8176799737944862
S010060,25_reads,1.7309272381592709
S010061,25_reads,1.7313851213628189
S010063,25_reads,2.072135897393887
S010066,25_reads,1.7444175918291274
S010067,25_reads,1.1440920279001339
S010068,25_reads,1.623998135388801
S010069,25_reads,1.9280320902079608
S010070,25_reads,2.5200062397303804
S010071,25_reads,1.8758066434519576
S010072,25_reads,1.1257013909018627
S010074,25_reads,2.0119704478876463
S010075,25_reads,2.512329446526272
S010076,25_reads,1.845241328737443
S010077,25_reads,1.927155494453843
S010078,25_reads,1.4761794915336712
S010079,25_reads,1.3738969872634414
S010080,25_reads,1.717334280493757
S010081,25_reads,1.2603877468661815
S010082,25_reads,0.5688031757183999
S010084,25_reads,0.8442652038747369
S010085,25_reads,0.9152665989155699
S010086,25_reads,1.589424198045629
S010087,25_reads,1.878482090922336
S010088,25_reads,2.257198430322725
S010089,25_reads,2.0363700145646666
S010090,25_reads,1.512573832193732
S010091,25_reads,2.082987292350266
S010092,25_reads,1.373963883455837
S010094,25_reads,0.6403792905420645
S010095,25_reads,1.63720919769696
S010096,25_reads,2.210959726224898
S010097,25_reads,1.673504082600669
S010098,25_reads,0.8717471264192876
S010099,25_reads,1.0951223943047934
S009063,25_reads,1.3816382636386952
S012808,25_reads,1.5543555302161571
S012839,25_reads,1.7106037513585257
S012849,25_reads,1.2967489658874731
S012850,25_reads,1.0695020781195663
S012851,25_reads,0.858946055916166
S012858,25_reads,0.993824706955459
S012859,25_reads,0.8331101350552499
S012860,25_reads,0.71429702371403625
S012861,25_reads,0.20184770032437863
S012862,25_reads,0.8798221230077158
S012863,25_reads,-0
S012869,25_reads,1.4704622431648307
S012870,25_reads,0.6916588387203568
S012871,25_reads,1.441382313438621
S012872,25_reads,0.623199948962173
S012873,25_reads,0.5417488647926416
S012878,25_reads,1.378953318174272
S012880,25_reads,1.258173928271791
S012881,25_reads,-0
S012882,25_reads,NA
S012883,25_reads,1.0624422292781643
S012884,25_reads,-0
S012889,25_reads,0.7541520025336083
S012890,25_reads,0.5549149951988546
S012891,25_reads,1.4723297762743293
S012892,25_reads,0.596061287635052
S012893,25_reads,1.7025166515735266
S012894,25_reads,0.2625773358966216
S013002,25_reads,2.254553124899312
S013003,25_reads,2.085003897247954
S013004,25_reads,1.4835669054941372
S013007,25_reads,1.3513980061629425
S013009,25_reads,0.9877367293716373
S013010,25_reads,1.9615252684715117
S013011,25_reads,2.3916972237799334
S013012,25_reads,1.6191360868881193
S013013,25_reads,2.725593877061975
S013014,25_reads,1.985062040098236
S013016,25_reads,1.7269308775822598
S013017,25_reads,0.82282161711315
S013019,25_reads,1.8316743547762953
S013020,25_reads,2.3337179490754165
S013021,25_reads,NA
S013022,25_reads,2.1030969775918207
S013023,25_reads,2.038677455553802
S013024,25_reads,-0
S013025,25_reads,1.7137055487491673
S013026,25_reads,0.7811324407413047
S013027,25_reads,0.08260779940785197
S013028,25_reads,1.4001348613875617
S013029,25_reads,1.8012766478859203
S013030,25_reads,0.44376344079665037
S013031,25_reads,1.8734007958175174
S013032,25_reads,1.16279597330286
S013033,25_reads,2.1113631004434996
S013034,25_reads,2.198993175488315
S013035,25_reads,1.767181658950226
S013036,25_reads,0.5026484959213179
S013038,25_reads,0.7573096924754529
S013039,25_reads,2.0024718189015065
S013040,25_reads,1.5974468282197167
S013041,25_reads,1.9728511438871283
S013042,25_reads,1.7183491407510312
S013043,25_reads,2.471292700863098
S013044,25_reads,NA
S013045,25_reads,1.7060907126965665
S013047,25_reads,2.0914636145359116
S013048,25_reads,1.602809033938081
S013050,25_reads,1.7169063703350544
S013051,25_reads,1.9590341184646194
S013052,25_reads,0.2097367540274586
S013053,25_reads,1.8124080039466535
S013054,25_reads,2.125929284794465
S013055,25_reads,1.8911959049265208
S013056,25_reads,2.191592897702956
S013057,25_reads,1.7283526909743991
S013058,25_reads,0.9954716986109918
S013059,25_reads,1.7241926687721674
S013060,25_reads,1.2601683131650736
S013061,25_reads,1.1764381888962028
S013062,25_reads,1.5849514537641884
S013064,25_reads,-0
S013065,25_reads,1.1227277883556879
S013066,25_reads,1.8265877696437127
S013067,25_reads,0.40502459365170196
S013068,25_reads,0.6622550288550945
S013069,25_reads,2.3413879382119585
S013070,25_reads,1.8189385915991878
S013071,25_reads,1.686924756734359
S013072,25_reads,1.8530304421306734
S013073,25_reads,1.4096133392469687
S013075,25_reads,2.11460063288841
S013076,25_reads,1.3468856193055692
S013077,25_reads,1.9400166808098311
S013078,25_reads,1.946628265503699
S013080,25_reads,1.5179357274215353
S013081,25_reads,1.2828892234076548
S013082,25_reads,2.025391205761798
S013083,25_reads,NA
S013084,25_reads,1.668624884994256
S013085,25_reads,1.5424023124071757
S013086,25_reads,0.3758262410557052
S013087,25_reads,1.471935580763092
S013088,25_reads,1.8423515054829365
S013089,25_reads,-0
S013090,25_reads,2.097087476501138
S013091,25_reads,2.0392917154101635
S013092,25_reads,1.182391108914334
S013094,25_reads,1.7929817688195226
S013097,25_reads,1.846400054043484
S013098,25_reads,1.9656180168574122
S013099,25_reads,1.6985836950030215
S008801,50_reads,1.5807158497996938
S008802,50_reads,1.0055268355541713
S008803,50_reads,0.5987993132276063
S008804,50_reads,0.9364226470524329
S008805,50_reads,1.7638745839814733
S008806,50_reads,1.1957768535387292
S008807,50_reads,1.238834842335128
S008809,50_reads,NA
S008810,50_reads,1.2064166720091338
S008811,50_reads,1.2696781886732982
S008812,50_reads,1.2657464946670172
S008813,50_reads,1.4515073690848324
S008814,50_reads,1.2234850984197623
S008815,50_reads,0.7083642049398509
S008816,50_reads,1.6578371767236109
S008817,50_reads,0.8164297671128979
S008818,50_reads,-0
S008824,50_reads,0.553038618280081
S008825,50_reads,1.0940648163340965
S008826,50_reads,1.1861708978675385
S008827,50_reads,0.9692414678862249
S008828,50_reads,NA
S008833,50_reads,NA
S008834,50_reads,0.5191976650560196
S008835,50_reads,0.7507650420677089
S008836,50_reads,1.285317378278223
S008837,50_reads,1.6288020539581372
S008838,50_reads,0.06144819049141498
S008843,50_reads,-0
S008844,50_reads,1.0618437638643987
S008845,50_reads,1.4568931926538613
S008846,50_reads,1.5347155640587573
S008847,50_reads,1.3198543951415962
S008854,50_reads,0.6575705744022774
S008855,50_reads,1.1773966117656025
S008856,50_reads,0.9362444049264853
S008857,50_reads,1.6632581126368668
S008858,50_reads,-0
S008860,50_reads,1.822307672579532
S008861,50_reads,1.2120227396214125
S008862,50_reads,0.9988432016892681
S008863,50_reads,2.2368122485681616
S008864,50_reads,0.17301775712835968
S008865,50_reads,-0
S008871,50_reads,2.3444894816794455
S008872,50_reads,1.610452637533271
S008873,50_reads,2.0261758469315314
S008875,50_reads,-0
S008876,50_reads,NA
S008881,50_reads,0.9757686309885867
S008882,50_reads,NA
S008883,50_reads,0.6710335763014748
S008884,50_reads,1.8925084037345852
S008888,50_reads,0.5725292152957614
S008890,50_reads,2.0343649532567896
S008891,50_reads,1.331410979995411
S008894,50_reads,1.0230978911184978
S008896,50_reads,1.2490130947054958
S008899,50_reads,0.9346523746901688
S009001,50_reads,1.3110111124947799
S009011,50_reads,0.30712809082382764
S009015,50_reads,NA
S009020,50_reads,NA
S009021,50_reads,0.8310534399935089
S009022,50_reads,0.9552465986709796
S009023,50_reads,1.27184609675599
S009024,50_reads,-0
S009029,50_reads,NA
S009030,50_reads,1.3376213778471
S009032,50_reads,0.559678807312416
S009033,50_reads,1.195004935722852
S009038,50_reads,0.6770211019458323
S009040,50_reads,1.6659298793175175
S009041,50_reads,-0
S009042,50_reads,0.9016343360060068
S009043,50_reads,0.6871302239570765
S009045,50_reads,-0
S009048,50_reads,0.20822317893416717
S009050,50_reads,0.9255495076028512
S009051,50_reads,0.9664704015033945
S009052,50_reads,-0
S009053,50_reads,0.9687422286363961
S009060,50_reads,1.4957323438723336
S009062,50_reads,1.567353350817059
S009064,50_reads,0.6256224044218517
S009065,50_reads,0.19483317991284282
S009066,50_reads,1.410397394684878
S009067,50_reads,0.22032890518458909
S009068,50_reads,-0
S009070,50_reads,1.5542069656963955
S009071,50_reads,1.4584837900108212
S009072,50_reads,1.3143350758166148
S009073,50_reads,1.2673930065769126
S009074,50_reads,NA
S009075,50_reads,0.6218099468969309
S009076,50_reads,-0
S009077,50_reads,0.7526689657702653
S009080,50_reads,2.0477754093602933
S009081,50_reads,1.1309145300576522
S009082,50_reads,1.3691843728504105
S009083,50_reads,1.0356591190217825
S009084,50_reads,0.9637028901575617
S009085,50_reads,1.4505961441193975
S009086,50_reads,-0
S009087,50_reads,0.622764386686132
S009090,50_reads,0.2973449487438814
S009091,50_reads,1.6658537246742833
S009092,50_reads,1.7589486301253288
S009093,50_reads,1.5195932531525642
S009094,50_reads,1.810253589451683
S009095,50_reads,0.8993238998098971
S009096,50_reads,0.6365141682948128
S009097,50_reads,1.1793307365487435
S009098,50_reads,NA
S009971,50_reads,-0
S009972,50_reads,0.034715678423213436
S009973,50_reads,NA
S009974,50_reads,0.676612450760496
S009976,50_reads,-0
S009978,50_reads,0.471224237629378
S009979,50_reads,-0
S009982,50_reads,NA
S009983,50_reads,-0
S009987,50_reads,-0
S009988,50_reads,0.4806326284629211
S009989,50_reads,0.17289357712193357
S009990,50_reads,NA
S009991,50_reads,-0
S009992,50_reads,0.6844432685953643
S009993,50_reads,0.31074516994144724
S009995,50_reads,0.2721689120227618
S009996,50_reads,-0
S009998,50_reads,-0
S009999,50_reads,NA
S010000,50_reads,1.4494669731880874
S010001,50_reads,2.124590665939413
S010002,50_reads,1.2791188121357688
S010003,50_reads,1.216179141223822
S010004,50_reads,1.8454833683282412
S010005,50_reads,2.3924955218251682
S010007,50_reads,1.9415153870876387
S010008,50_reads,1.8074366092816665
S010009,50_reads,1.4735637247070477
S010010,50_reads,1.7180548817930883
S010011,50_reads,2.3660308798785716
S010012,50_reads,1.180263399425851
S010013,50_reads,2.1678017477754343
S010014,50_reads,0.8946724593959405
S010015,50_reads,2.1458051144098036
S010019,50_reads,1.3437416147570935
S010020,50_reads,1.6861361314081027
S010021,50_reads,2.0705296249819964
S010022,50_reads,1.3618641928998823
S010024,50_reads,1.478481290765522
S010029,50_reads,1.0685742111639125
S010030,50_reads,1.4560772593323121
S010031,50_reads,NA
S010032,50_reads,1.367888676270952
S010033,50_reads,1.6207092092255575
S010035,50_reads,1.710698653835311
S010036,50_reads,1.6282398465161043
S010038,50_reads,1.7621310650343647
S010040,50_reads,1.8841353306849875
S010041,50_reads,1.6027458742442255
S010042,50_reads,1.5891119893083352
S010043,50_reads,1.694139579671008
